,tsne1,tsne2,tsne3,class
573,-12.137891,-18.943176,-16.39315,WN
574,-4.7291274,-16.46142,-14.515694,WN
575,-27.761858,3.5247214,-13.990994,WN
576,-4.6692305,-14.44934,-13.726682,WN
577,1.8212478,11.483816,-12.438528,WN
578,1.3123342,13.1059065,-15.115339,WN
579,-1.5817021,11.15265,-13.424873,WN
580,-3.3777666,9.842993,-15.906473,WN
581,-4.7313447,7.5677037,-17.721624,WN
582,-3.7434213,10.177751,-9.008083,WN
583,-3.3791351,13.086002,-13.207915,WN
584,-7.223721,10.771047,18.293028,WN
585,-1.7802643,9.71551,5.02915,WN
586,-22.191046,-13.069368,-18.112928,WN
587,-0.4377693,-22.790146,36.5211,WN
588,-4.588802,-3.4157503,-12.331642,WN
589,16.917942,-3.823723,21.91048,WN
590,-2.1676538,-1.621572,-13.005363,WN
591,17.103952,-1.6680447,22.603815,WN
592,-17.956493,26.88789,16.752272,WN
593,20.038113,-2.5422165,21.773838,WN
594,-3.1045408,-5.571346,-13.234604,WN
595,28.756393,-3.1519415,23.251848,WN
596,3.2233448,15.781678,-3.3635626,WN
597,30.397009,-2.745434,24.145071,WN
598,24.535776,10.453845,-19.489729,WN
599,24.409899,7.2532144,-17.592812,WN
600,-25.216349,-13.402224,-18.139706,WN
601,14.633141,-0.16956754,17.387869,WN
602,2.788658,11.106391,16.739412,WN
603,16.633718,-3.578827,17.57722,WN
604,1.4174175,19.59512,-4.1020436,BH
605,1.8116467,19.55179,-6.3471513,BH
606,14.396763,23.615816,-2.8780034,BH
607,-11.315177,27.108246,6.670401,BH
608,4.3402166,19.027803,-5.837511,BH
609,4.3276796,21.847916,-8.244368,BH
610,2.1980114,17.000797,-10.14984,BH
611,-4.8042116,1.7304544,-12.959779,BH
612,-0.492984,14.003634,-8.260633,BH
613,-5.9322543,-5.667413,6.0129023,BH
614,-32.313538,-11.007481,7.2154603,BH
