tsne1,tsne2,tsne3,class
-14.140692,1.2392079,-12.490677,LB
-12.369094,-4.0443406,-7.4363265,LB
-9.306922,-4.4630857,-7.274448,LB
-3.917439,12.596715,-2.5372028,LB
-18.61448,6.314601,-26.224579,LB
-19.74087,1.7015954,-7.747923,LB
-19.200064,-1.2317996,-5.5300307,LB
-1.9552289,-34.636017,-4.1627984,LB
1.5770925,6.9640946,13.1241255,LB
-8.399228,-34.417915,-10.106658,LB
-15.504591,15.424313,-6.0126834,LB
15.50705,22.62838,-10.129027,LB
-12.128569,-5.309007,4.989749,LB
-5.743667,3.5353377,16.937988,LB
-14.093485,-4.8472395,-4.6892285,LB
-14.501751,-7.8012795,11.495464,LB
-13.771795,-7.9662323,-0.38772634,LB
-13.737383,-3.4346123,8.171133,LB
-9.013177,-23.177433,0.60784125,LB
-16.157335,-0.47357884,-6.946331,LB
-16.097631,-1.8255318,-1.8549253,LB
-17.148989,-4.0447326,10.842025,LB
-14.296767,-4.7477365,-0.33704868,LB
-22.670568,12.91762,-13.873295,LB
5.6538954,18.906324,-5.844695,LB
7.2704573,14.431601,-6.058594,LB
-17.69093,5.7813487,-2.5431993,LB
-9.234865,-27.45316,-3.7423074,LB
-13.988045,8.770087,-11.402455,LB
-6.5194836,-4.6156206,6.533738,LB
-10.694062,-4.2349124,9.020566,LB
