tsne1,tsne2,tsne3,class
-44.34174,-32.291515,23.235678,AB
1.8257669,59.3707,-0.35135564,AB
2.6409762,59.7902,4.3488536,AB
-53.70437,-11.649588,-28.558704,AB
-28.446701,57.035053,14.875552,AB
7.7535276,66.964584,-2.5320275,AB
1.633961,56.537895,27.065456,AB
7.1875978,59.384663,27.045988,AB
24.284925,63.438698,8.062736,AB
-20.77628,58.69109,25.404192,LV
-16.651627,55.660164,35.04483,LV
-24.639309,57.428173,30.682022,LV
-22.305754,54.44235,19.872263,LV
-25.396616,47.5042,21.41875,LV
-22.93915,52.183826,26.116041,LV
4.734712,45.986607,40.666576,LV
5.49975,40.474136,42.95632,LV
4.659389,48.409576,35.038097,LV
-32.247543,-1.1972889,15.390093,LV
-35.780693,1.5541586,18.419058,LV
-39.563557,-1.8398699,21.440748,LV
-16.484383,63.762177,19.111536,LV
-6.483913,58.65271,17.554855,LV
-4.115313,64.376656,15.304323,LV
-8.90523,53.309185,36.723324,LV
-5.0186553,48.225456,33.96452,LV
-0.94180334,52.010914,34.09426,LV
-32.05774,18.887875,52.40216,LV
22.183968,47.508972,24.572472,LV
-13.519711,-40.43931,-31.942308,LV
-5.0034795,-46.782284,-27.139984,LV
-17.538612,-47.799244,-24.854818,LV
-14.758438,-48.356003,-17.690647,LV
-4.2196455,70.06417,34.06226,LV
-4.561933,68.86665,28.665483,LV
-5.7029862,63.25094,27.999031,LV
9.6795635,-34.496273,18.764107,SV_SE
-8.081938,-36.975056,8.391331,SV_SE
-7.055587,-32.166115,14.466788,SV_SE
-2.1128201,-4.716001,-47.343746,SV_SE
42.186222,-28.919203,38.134277,SV_SE
36.107075,-34.93243,-41.077915,SV_SE
9.652227,-50.047665,-6.49838,SV_SE
5.214057,-23.459309,-25.13579,SV_SE
34.75473,51.922962,-7.2383447,SV_SE
-3.8751984,-25.183695,20.057665,SV_SE
3.5302687,-12.023581,-1.6049283,SV_SE
19.623598,-38.233105,-6.1287656,SV_SE
3.1537137,-16.490747,-3.9100373,SV_SE
11.146876,-7.006328,-74.99277,SV_SE
0.8702145,-15.218664,-10.102127,SV_SE
5.3041234,-29.681772,-16.042496,SV_SE
-1.5882773,-17.469383,2.4148107,SV_SE
-4.0090957,-19.832758,10.506623,SV_SE
-10.593573,-26.236017,17.916422,SV_SE
16.659746,-6.44032,-61.68553,SV_SE
0.7900537,-24.067575,-3.882659,SV_SE
-1.7748673,-3.736913,-26.5428,SV_SE
-2.584999,-0.96486866,-33.578075,SV_SE
-0.0004912715,-2.1096332,-38.8591,SV_SE
-5.0513167,1.3833623,-40.97596,SV_SE
-3.5626855,-12.877435,22.304436,SV_SE
1.5125833,-18.372353,22.66395,SV_SE
1.098494,3.4236827,-31.01793,SV_SE
-31.227102,-4.92663,-61.43218,BA
2.3166027,3.1653607,-75.2365,BA
-7.9009066,-13.306149,-90.78926,BA
-20.200974,-41.51647,35.544926,BA
-13.666006,-44.886932,40.749966,BA
-14.348279,-39.51309,34.10297,BA
-17.784847,37.18949,15.612641,BA
-22.364796,40.141914,13.85407,BA
-17.755383,46.53005,19.212029,BA
30.468405,-26.409332,13.4901905,BA
5.51219,-0.06791582,-67.98517,BA
6.891907,-0.611798,-73.1968,BA
-7.4262342,-6.2639256,24.095125,BA
-22.113506,-17.834572,28.538961,BA
20.695187,-30.80449,-0.036016773,BA
18.90354,-5.6085114,-68.116585,BA
13.0365925,-12.507888,-68.62354,BA
7.8091345,-7.103548,-69.4696,BA
-0.33075082,-37.014584,52.76523,BA
3.2007093,-39.271465,16.341528,BA
-7.925091,-32.894238,24.086208,BA
-4.2201943,-39.64215,16.27507,BA
0.70493937,-73.74925,15.73041,BA
-16.545261,-44.355583,10.423353,BA
1.315667,-42.723053,21.191402,BA
-1.1014887,-32.501976,21.782068,BA
-1.0305494,-32.973892,14.910824,BA
-7.746733,-54.80866,24.254839,BA
-14.091438,-57.91625,28.417902,BA
-11.911376,-22.27656,10.901967,BA
13.231152,-32.871273,-7.688397,BA
14.862863,6.431235,-65.82883,BA
12.282037,-40.65136,-0.50418675,BA
-0.25909263,-14.080848,-27.082235,BA
60.33337,-4.1287966,33.352505,BA
-8.546537,-17.856787,-58.184925,BA
2.3522177,-27.404142,51.650936,BA
-18.059824,-14.328462,21.304462,BA
-14.387183,-14.870323,27.591589,BA
-18.536577,-59.67511,17.535858,BA
-10.0685425,-56.56687,16.263397,BA
-19.821272,-62.331078,24.116526,BA
-14.902348,1.9026711,19.051168,BA
-10.390065,-0.14129087,23.275759,BA
-15.773831,4.3966484,26.6762,BA
-12.4734955,-6.461261,17.003458,BA
3.7944584,-23.53205,26.07867,BA
-15.134276,-4.788118,24.33482,BA
-10.973997,-51.284348,-0.5939346,BA
12.820033,-54.73311,-2.0696425,BA
10.075625,-15.263281,-2.326363,BA
-7.724592,-45.276978,2.801492,BA
35.817833,-30.932539,26.479319,BA
15.501888,-47.82334,-6.2844863,BA
17.43983,-46.288853,0.19630541,BA
23.995438,-44.815067,-1.4669553,BA
8.238152,-19.201654,-18.96327,BA
13.717489,-33.834393,1.9087076,BA
-15.183396,7.8289514,6.649495,BA
-11.007886,-51.857964,37.45076,BA
-15.835324,-54.035442,16.7958,BA
-8.7192335,-49.988827,28.241835,BA
16.936974,-17.490992,-1.7520804,BA
-9.238071,-7.9015102,-7.5948124,BA
26.12621,-36.93589,24.789474,BA
41.1324,-30.631674,44.710854,BA
12.013172,-38.02647,8.550106,BA
25.120909,-41.937622,20.611597,BA
-6.5369897,-56.31625,31.237383,BA
-6.582634,-52.23606,5.335378,BA
-7.7044845,-63.336643,10.70867,BA
-10.859933,-25.053864,26.610193,BA
-3.6822493,-16.841507,34.36037,BA
-6.2935157,-16.538422,29.76447,BA
-4.5841107,36.475792,-18.937689,SV_SE
-28.39991,31.5891,-0.4943554,SV_SE
-30.90526,32.588062,4.460876,SV_SE
-41.967598,3.8638804,-21.403994,SV_SE
-36.91033,1.3382045,-19.520695,SV_SE
-39.49496,4.2568927,-27.090433,SV_SE
-23.878834,4.7196774,-46.103546,SV_SE
-15.658542,-13.634269,-85.50609,SV_SE
-15.052628,-8.804035,-81.28447,SV_SE
-14.737627,-3.7928252,-47.245766,SV_SE
-23.75029,-8.805902,-53.072018,SV_SE
-65.85263,5.517229,-34.47268,SV_SE
-44.571766,8.876342,-36.77124,SV_SE
-46.28975,5.7862773,-41.105648,SV_SE
-53.05039,6.7216988,-39.0935,SV_SE
-48.537865,6.321822,-25.913898,SV_SE
-54.480106,6.215444,-28.842424,SV_SE
-54.756454,13.003618,-33.980366,SV_SE
-42.618034,13.128269,-11.613967,SV_SE
9.358667,-39.57306,-58.097435,SV_SE
-37.867317,18.603724,-8.717495,SV_SE
-22.567596,-12.989093,-59.2186,SV_SE
-15.9795685,-11.175525,-61.334038,SV_SE
-42.977882,10.093665,-22.259848,SV_SE
-15.759018,-14.886952,-78.63142,SV_SE
-13.328805,-20.893848,-85.07922,SV_SE
-10.117789,-14.49988,-81.9639,SV_SE
-58.264175,37.764194,2.4369092,SV_SE
-7.3228607,38.99766,-24.14642,SV_SE
-57.769814,36.4014,7.127278,SV_SE
-48.386047,-20.851637,-17.972883,SV_SE
-39.89638,-32.5992,-47.333466,SV_SE
-41.950813,-33.55299,-52.961174,SV_SE
-34.819733,-36.203957,-13.146793,SV_SE
-35.321327,-27.879305,-13.022444,SV_SE
-33.90499,-29.892845,-21.79953,SV_SE
31.422808,-14.832803,-66.994385,SV_SE
-10.852081,0.072845295,-73.278595,SV_SE
-31.491762,-29.419958,-30.790157,SV_SE
-26.2997,-31.099573,-22.948427,SV_SE
-16.94996,-28.720798,-37.33175,SV_SE
-25.56149,-27.581448,-34.060177,SV_SE
-36.686302,-41.09016,-16.958494,SV_SE
-58.452778,29.576498,-17.962349,SV_SE
-14.642967,8.335217,-69.62868,SV_SE
18.867937,-26.64553,-63.464394,SV_SE
9.708524,3.5820081,-55.071693,SV_SE
16.584038,-18.923206,-67.44325,SV_SE
-23.35355,24.47365,30.143848,SV_SE
-28.768572,21.347391,27.015377,SV_SE
-23.707697,23.247864,24.942072,SV_SE
-37.21413,41.404285,12.889456,SV_SE
-33.291,29.962358,11.650192,SV_SE
-33.980568,35.347534,9.52953,SV_SE
-34.231743,-17.731455,-52.96639,SV_SE
-37.575752,2.7976677,-7.273176,SV_SE
-33.409557,4.220198,-10.655354,SV_SE
-39.176205,16.567127,-20.070848,SV_SE
-34.850677,-19.911184,-60.382423,SV_SE
-36.48245,13.76111,-12.133878,SV_SE
-25.990261,4.8316216,-58.25095,SV_SE
-39.938435,-10.779242,-57.14774,SV_SE
-40.731277,-11.808817,-62.024044,SV_SE
-29.565626,3.3456612,-32.704636,SV_SE
-30.98566,21.764572,4.092456,SV_SE
-29.539356,23.384935,8.711599,SV_SE
-42.71835,35.17072,26.370026,SV_SE
-39.740616,34.93967,30.899565,SV_SE
-43.839127,30.754873,29.758718,SV_SE
-25.744526,-11.417715,-82.92111,SV_SE
-44.533047,-1.9600511,-8.156509,SV_SE
-43.61492,-19.755201,-56.18609,SV_SE
-33.68817,9.134908,-20.904402,SV_SE
-32.209026,11.646412,-25.597786,SV_SE
-25.567566,-4.679851,-45.106094,SV_SE
-37.044933,8.743644,11.983077,SV_SE
-46.945625,-22.72682,-42.13205,SV_SE
-43.41623,-26.369625,-40.046314,SV_SE
-41.922455,23.635038,6.969567,SV_SE
-39.398834,-22.18657,-0.6623961,SV_SE
-44.80203,27.478487,10.446145,SV_SE
-26.391088,10.54683,11.809318,SV_SE
-64.4739,-24.230593,-6.862166,SV_SE
-45.92359,-30.910023,0.9924362,SV_SE
-27.143005,-6.332206,-37.771454,SV_SE
3.4186623,44.215668,18.877274,SV_SE
-29.901663,-16.046848,-13.900604,SV_SE
-34.00319,-24.86261,-39.994106,SV_SE
-28.350294,13.829427,16.438374,SV_SE
-27.605633,-24.713871,-43.079884,SV_SE
-20.866093,-1.41308,-0.97684294,SV_SE
-42.356308,-22.063173,-28.463577,SV_SE
-25.67519,-1.9531307,0.37310216,SV_SE
-44.229343,-7.252468,-41.88369,SV_SE
-42.543953,-6.2340407,-36.060333,SV_SE
-47.491756,-7.842763,-35.250687,SV_SE
-23.887878,-3.4560416,-6.37317,SV_SE
-21.906046,9.305145,-67.57968,SV_SE
-26.815392,-33.142952,-59.355473,SV_SE
-35.01227,41.66382,3.8061728,SV_SE
-36.61294,34.785515,0.7337888,SV_SE
-41.197716,40.303192,2.2510197,SV_SE
-35.888573,-1.8699216,2.8663528,SV_SE
-37.55398,-9.353732,5.1742578,SV_SE
-39.92493,-5.154428,2.3296742,SV_SE
-33.250835,32.145153,-5.940294,SV_SE
-47.18248,-3.091692,6.273295,SV_SE
-31.460428,38.993206,-0.5553624,SV_SE
-31.895918,7.5142384,-63.031464,SV_SE
-19.528177,2.060864,-35.896526,SV_SE
-15.485909,-6.967866,-90.0583,SV_SE
-19.04067,-24.616426,-55.64036,SV_SE
-0.9682244,-18.818403,-73.42106,SV_SE
-22.103271,-32.817013,-47.926693,SV_SE
-18.888525,-25.773052,-71.036705,SV_SE
-29.755,-31.935926,-68.94267,SV_SE
-6.8778844,-16.280375,-70.53846,SV_SE
-25.607903,-16.237942,-69.27534,SV_SE
-32.69795,-37.154015,-43.52212,SV_SE
-8.440199,-36.699936,-53.45045,SV_SE
38.539867,-27.358953,-59.855377,WA
-16.61212,-20.99099,-36.74315,WA
-17.743597,-20.582966,-46.16818,WA
-19.949572,-30.055494,-23.255367,WA
-16.061436,-31.52921,-30.082552,WA
-21.806215,-39.48748,-26.711756,WA
-14.100659,1.3380686,-80.903336,WA
-10.37706,-24.446756,-68.764175,WA
-13.933973,-27.903103,-64.33939,WA
-18.88427,-25.653265,-18.202383,WA
-16.548693,-25.868347,-11.717196,WA
-20.860727,-30.613922,-14.504065,WA
12.204798,-28.642633,-59.882122,WA
-71.538506,-27.350227,8.260853,WA
14.205999,-31.056396,-55.367405,WA
6.1490765,-21.406582,-61.462612,WA
-33.467747,15.981264,-41.708706,WA
-37.653473,11.657546,-38.332874,WA
-11.046492,-11.963007,-48.843227,WA
-21.502687,-10.466642,-76.14737,WA
-16.979118,-7.023438,-37.732475,WA
-38.25834,-35.785206,-30.648947,WA
-32.65665,-17.608774,-74.250595,WA
-5.468176,-2.0372784,-86.90379,WA
-23.730555,-38.982216,-14.190978,WA
44.982887,-10.836745,9.256281,WA
-10.927804,-25.039576,-75.01572,WA
-16.93886,-32.976025,24.064713,WA
-12.486062,-35.591637,27.903242,WA
-17.274296,-47.9974,15.278512,WA
-70.574814,15.106327,8.126628,WA
-19.467741,16.04671,-55.475315,WA
-7.646595,-10.366579,-76.16984,WA
-10.597004,-19.479055,-24.777756,WA
-17.955938,-21.653696,-26.126577,WA
-16.310894,-18.459118,-21.483519,WA
23.899506,42.254505,-3.6430593,WA
22.763067,45.78271,-7.824438,WA
56.30781,-3.5289915,40.611908,WA
-12.409371,-25.363058,-50.494495,WA
-35.01583,-25.42754,-52.71777,WA
-35.834682,2.146951,-45.060806,WA
-21.408817,-14.55129,-24.93369,WA
-25.839403,-0.43743685,-18.45354,WA
-27.954308,-4.2690353,-22.002659,WA
38.207893,-20.92346,-62.188427,WA
44.906353,-31.156916,-48.259605,WA
46.752064,-8.826268,-66.46573,WA
72.98957,3.3946738,-37.788486,WA
-0.8017043,-51.268448,-44.921417,WA
-13.462191,-23.415792,-5.962696,WA
-26.021114,36.809628,-7.0642347,WA
-42.33463,-40.830524,-30.459587,WA
-63.330055,-25.020046,-31.027706,WA
-29.389256,-23.734756,-22.210106,WA
-27.833185,-20.184696,-31.563002,WA
-29.273952,-17.393753,-25.126238,WA
-62.305107,23.348421,-19.599483,WA
-46.34986,-16.386442,-8.768443,WA
-65.68522,22.427654,-24.732986,WA
39.6152,-37.934944,-53.54662,WA
39.045563,-33.02514,-51.574505,WA
-22.556993,-51.456142,24.6601,WA
-24.00862,-12.506677,-32.672775,WA
-22.06011,-21.652433,-13.488653,WA
-42.254105,31.01224,-20.884394,WA
-17.507189,-27.592772,14.45798,WA
-13.828774,-7.60658,-19.340448,WA
-8.721934,-6.869336,-20.479074,WA
-31.324245,-41.013477,-3.8828,WA
-24.476164,-36.623672,-5.281579,WA
-29.547285,-34.883965,-6.2370973,WA
-10.383027,-40.78827,-21.96977,WA
-13.979334,-36.92348,-19.974098,WA
-12.629042,-36.757557,-25.706957,WA
22.242325,-32.307796,-62.929314,WA
-14.662783,-5.9902983,-26.90452,WA
-22.423292,9.869372,17.101707,WA
-13.157033,-14.1149235,-71.81854,WA
-17.809216,6.636392,-64.06424,WA
-12.21072,5.370149,-59.854073,WA
-9.000786,-7.2955003,-84.9837,WA
-39.431225,6.9961185,-14.433046,WA
-61.59992,-22.68822,-19.21214,WA
-38.15281,10.466836,19.604708,WA
-37.821415,-19.082756,-48.946167,WA
-16.981318,39.802307,34.9506,WA
-77.54047,16.039654,-7.9184456,WA
-35.10827,-7.5063567,-5.255022,WA
-46.81542,-27.910532,19.66093,WA
-20.54067,-18.074604,-3.264356,WA
-29.06237,-14.21452,-5.632624,WA
-25.86233,-18.630583,-5.6192994,WA
-31.442951,-5.190632,-72.96262,WA
-30.85284,-9.267247,-14.282047,WA
-38.668076,20.239395,11.142377,WA
-41.582966,18.47886,20.510456,WA
-43.424747,22.58745,16.448643,WA
-51.63764,-25.758787,-38.0353,WA
-26.696344,-15.861056,-19.22055,WA
-24.218246,-26.193792,-49.897446,WA
-13.515891,-21.716328,-62.755672,WA
41.52802,-10.999192,-65.26291,WA
-38.18484,-17.153826,-26.207726,WA
-31.351137,-9.529594,-23.642334,WA
-43.920105,-6.8148656,-19.249212,MM
-36.62976,-6.877533,-17.088745,MM
-37.85681,-8.288768,-23.570646,MM
30.907928,18.618694,13.915756,MM
33.750633,16.34447,19.068344,MM
27.189985,19.426258,18.429132,MM
-31.28811,-13.193389,-32.035667,MM
-33.99951,-14.003436,-39.639507,MM
-27.18159,-20.533455,-50.212723,MM
43.323715,-17.096977,-69.757416,MM
-20.661032,-13.821195,-41.617226,MM
-26.14589,-18.048044,-42.788425,MM
-13.135818,-14.242413,-36.308563,MM
-25.076439,-33.37359,-66.09274,MM
-20.97058,10.017866,-59.300644,MM
-20.720846,-11.805576,-18.08746,MM
-18.45264,16.282368,-39.445667,MM
-41.34999,-26.606554,-7.1043634,MM
-39.357674,-22.051046,-9.374384,MM
-39.528965,-18.409746,-15.843526,MM
-35.983204,-15.502311,-19.161226,MM
-39.952255,30.615238,-28.032885,MM
-20.13445,-0.28144693,-23.454016,MM
-27.267532,10.302402,-0.26850265,MM
36.878986,-14.636987,-63.928696,MM
-44.232594,3.1005545,-51.852947,MM
-41.65086,6.7176385,-46.521263,MM
-24.201054,-7.883094,-66.8699,MM
-29.041796,-10.026551,-67.5759,MM
-15.808639,-7.4026985,-73.632484,MM
41.40543,-30.14473,-40.91788,MM
-79.91873,4.1082144,-22.05058,MM
-44.320908,12.646583,-48.514748,MM
-6.8995466,-8.573602,-65.8223,MM
-4.426743,-8.503228,-40.148777,MM
-3.5907316,-5.6038976,-68.15663,MM
3.1399384,-9.140464,-63.902966,MM
4.883692,-34.949677,-61.028984,MM
4.800828,-50.821682,-44.643223,MM
5.514039,18.945276,-28.863655,MM
7.779251,9.283395,-21.848223,MM
1.5950567,12.186323,-28.964125,MM
-23.26831,-26.666142,6.1065946,MM
-26.974112,-22.485867,-79.081055,MM
-60.662663,5.3130946,-31.221403,MM
-76.66229,-26.101738,-1.7967393,MM
-81.306725,-26.524529,0.4599395,MM
-30.090424,-9.864079,-47.15536,MM
-22.441418,-22.183746,-63.77717,MM
-18.012678,0.03293063,-71.29704,MM
-27.506315,-21.934235,-61.769566,MM
57.559017,-14.849125,40.371273,MM
-49.136005,14.763003,-15.3884325,MM
-24.837685,-0.43441465,-51.472862,MM
-42.605686,14.3797655,-34.921806,MM
-50.092175,-26.900248,-6.3891788,MM
-46.31704,-32.271877,-6.0315003,MM
-18.75685,-9.558024,-50.990833,MM
-23.713337,-13.867723,-47.998444,MM
-17.079704,-17.643509,-65.293396,MM
