tsne1,tsne2,tsne3,class
-22.379913,-39.57673,4.902435,PH
-13.164925,-30.628572,8.080475,PH
-2.8539786,-7.887388,44.718475,PH
19.185108,23.222551,38.547565,PH
0.79172105,-47.247612,-39.96575,PH
-42.13405,3.6573775,40.25326,PH
-65.563255,10.357848,-11.883787,PH
-64.36834,4.4157295,-13.340538,PH
-50.0445,7.361252,1.8420613,PH
-11.053945,-22.152136,-29.245743,PH
6.139598,-16.018167,16.955112,PH
-24.101997,-23.038216,-2.533499,PH
-27.491533,-17.500875,-8.85467,PH
-49.77142,38.88609,-0.51047355,PH
-46.164684,6.9904437,-9.262757,PH
-10.959806,-22.105839,-15.622869,PH
13.2935505,-12.146139,2.61808,PH
29.43986,-34.80972,8.522223,PH
-11.971378,-62.43308,25.151062,PH
-16.248577,-46.026897,9.625592,PH
-6.887061,-41.425137,3.6600192,PH
-15.225615,-12.938158,-58.745766,PH
-22.826275,45.80661,-36.64016,PH
-49.21021,19.914057,-16.435205,PH
-26.519207,53.75617,65.59381,PH
-32.431618,1.8036691,-7.9852204,PH
-42.645462,-1.9284334,34.078945,PH
-29.556591,-29.587488,-10.591821,PH
-36.71559,-28.224592,-10.549358,PH
-16.282824,-46.357048,29.355352,PH
3.3830504,-15.743954,-6.0055127,PH
-19.466356,-65.861694,10.185528,PH
-2.4608612,63.763268,23.77785,PH
-20.832293,0.39209634,0.32455257,PH
-6.6613708,198.23955,-51.974213,PH
-12.019327,-41.35385,12.951537,PH
-11.359772,-25.399971,-4.985955,PH
-13.061466,-34.229008,-7.707135,PH
-6.9807057,-32.85567,-14.9021225,PH
9.410267,-36.34309,35.874897,PH
-19.7939,-43.200417,17.63408,PH
-7.1067786,-37.49581,-18.852139,PH
-16.446917,-18.937393,-59.155766,PH
-11.114615,-19.070358,-63.086716,PH
-17.629166,-40.351254,-12.212644,PH
-22.903059,-35.024666,-10.33367,PH
25.084274,49.457184,46.38068,LB
12.83864,1.7653096,-16.34595,LB
14.486471,0.4232386,-23.752478,LB
4.8527856,-5.124646,-22.12372,LB
12.2951355,-29.193243,29.084028,LB
-6.783861,39.22975,-8.416896,LB
3.3280022,-20.437773,-23.69482,LB
-15.038723,-17.919523,-10.041374,LB
-1.2756635,-22.007969,1.0952712,LB
55.453873,23.368017,34.80249,LB
16.542246,-24.249355,36.5036,LB
42.380276,-56.629612,11.564666,LB
3.1529326,2.7916183,-6.766977,LB
-2.8236952,18.453554,27.071089,LB
9.101082,-28.422329,57.800938,LB
-3.2863142,59.76034,39.45403,LB
12.511728,23.854122,32.26655,LB
-16.442553,-29.799051,-36.244587,LB
6.6172194,25.341179,27.041159,LB
7.5432534,24.489227,15.846474,LB
-0.44611555,26.698322,13.796398,LB
-23.279938,13.208014,3.365098,LB
-29.278542,14.128102,-0.49711442,LB
-5.1985955,-49.52865,-33.367016,LB
-0.31853938,38.693756,-4.0428987,LB
-16.935104,15.134716,-6.9091287,LB
-8.795002,19.260921,7.8921475,LB
17.048798,-24.655346,51.35903,LB
-31.639088,37.941742,-18.38697,LB
15.277999,64.43135,29.374659,LB
8.9620905,19.946985,39.66047,LB
15.145099,24.90508,48.00371,LB
8.222696,-62.56457,17.763786,LB
-35.360912,41.261158,-12.906899,LB
19.242575,-48.077534,21.403488,LB
-2.013595,-49.707073,25.163935,LB
-2.3262568,-16.939253,-53.14739,LB
5.813593,-55.69883,23.08175,LB
5.5204067,-49.29551,30.85427,LB
-12.640101,13.219198,0.80447716,LB
-9.509419,20.21468,-1.7375911,LB
-21.048428,-3.315895,12.106415,LB
-5.572939,17.435707,-7.817987,LB
16.467896,47.48089,45.382954,LB
44.30869,-22.391571,1.8257234,LB
21.722046,0.43348607,3.3871562,LB
-37.30224,15.454032,20.739052,LB
5.250055,-23.143812,58.206543,LB
16.235813,25.943712,17.25661,LB
-2.5550377,-61.985023,6.7056365,LB
-0.13434248,-56.106045,18.12679,LB
-14.640723,-37.1896,-29.543196,LB
22.028818,20.176558,1.8656576,LB
27.515114,-26.169945,31.426714,LB
37.689774,-6.380976,15.93431,LB
28.76522,-36.489967,-11.147651,LB
24.901655,-43.586594,-12.042412,LB
0.94693714,64.07122,31.642824,LB
20.460499,55.935173,17.417189,LB
30.872791,7.5491443,6.4689374,LB
18.233269,34.736782,28.416082,LB
